agg_level_desc,state_alpha,year,source_desc,short_desc,unit_desc,sector_desc,group_desc,commodity_desc,domain_desc,domaincat_desc,value,value_num,censored,ch2_tables,ch2_table_name
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),32171000,32171000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),1388641000,1388641000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),44807000,44807000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),45123000,45123000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),1298711000,1298711000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),28623794000,28623794000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),36355727000,36355727000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),3517488000,3517488000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),247741000,247741000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),394838000,394838000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),63905000,63905000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),448784000,448784000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,TOTAL,NOT SPECIFIED,76380153000,76380153000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),351000,351000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),351000,351000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),1533000,1533000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),10000,10000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),223000,223000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,TOTAL,NOT SPECIFIED,2234000,2234000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),4527562000,4527562000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),60235000,60235000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),90382000,90382000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),21879000,21879000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),1213968000,1213968000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),34370000,34370000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),99343000,99343000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),1080255000,1080255000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),29430214000,29430214000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),37080667000,37080667000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),3618990000,3618990000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),248206000,248206000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),402174000,402174000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),64834000,64834000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),430221000,430221000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,TOTAL,NOT SPECIFIED,77189334000,77189334000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),31000,31000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),NA,NA,TRUE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,TOTAL,NOT SPECIFIED,3631000,3631000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),5718562000,5718562000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),83642000,83642000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),82057000,82057000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),29011000,29011000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),1272496000,1272496000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),18366000,18366000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),57119000,57119000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),1197010000,1197010000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),32227392000,32227392000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),43600266000,43600266000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),5042078000,5042078000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),285217000,285217000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),448849000,448849000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),59025000,59025000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),529043000,529043000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"CATTLE, INCL CALVES - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,LIVESTOCK,CATTLE,TOTAL,NOT SPECIFIED,89377637000,89377637000,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),1,1,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),1,1,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),1,1,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),5,5,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),1,1,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,TOTAL,NOT SPECIFIED,8,8,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),2107,2107,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),137,137,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),27,27,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),52,52,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),1052,1052,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,MILK - OPERATIONS WITH SALES,OPERATIONS,ANIMALS & PRODUCTS,DAIRY,MILK,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),29,29,FALSE,2;11,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
